Data Provider,The Paleobiology Database,,,,,,,,,,,,,,,
Data Source,The Paleobiology Database,,,,,,,,,,,,,,,
Data License,Creative Commons CC-BY,,,,,,,,,,,,,,,
License URL,http://creativecommons.org/licenses/by/4.0/,,,,,,,,,,,,,,,
Documentation URL,http://paleobiodb.org/data1.2/occs/list_doc.html,,,,,,,,,,,,,,,
Data URL,http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Chelonioidea&taxon_reso=species&ident=all,,,,,,,,,,,,,,,
Access Time,Wed 2022-02-23 23:52:35 GMT,,,,,,,,,,,,,,,
Title,PBDB Data Service,,,,,,,,,,,,,,,
Parameters:,,,,,,,,,,,,,,,,
,base_name,Chelonioidea,,,,,,,,,,,,,,
,idreso,species,,,,,,,,,,,,,,
,idtype,all,,,,,,,,,,,,,,
,timerule,major,,,,,,,,,,,,,,
,taxon_status,all,,,,,,,,,,,,,,
Elapsed Time,0.0284,,,,,,,,,,,,,,,
Records Found,247,,,,,,,,,,,,,,,
Records Returned,247,,,,,,,,,,,,,,,
Records:,,,,,,,,,,,,,,,,
occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
1374212,occ,,,46097,Allopleuron n. sp. lipsiensis,species,255080,,Allopleuron lipsiensis,species,255080,MP 22,,33.9,28.4,62970
1374213,occ,,,46094,Allopleuron lipsiensis,species,255080,,Allopleuron lipsiensis,species,255080,Rupelian,,33.9,28.1,62970
1377877,occ,,,188444,Eosphargis gigas,species,63142,,Eosphargis gigas,species,235098,Ypresian,,56,47.8,29875
1377878,occ,,,167274,Chelone n. sp. gigas,species,235098,recombined as,Eosphargis gigas,species,235098,Ypresian,,56,47.8,29875
1377880,occ,,,124459,Emys camperi,species,313939,recombined as,Puppigerus camperi,species,313939,Lutetian,,47.8,41.3,29875
1377882,occ,,,188446,n. gen. Eochelone n. sp. brabantica,species,359391,,Eochelone brabantica,species,359391,Lutetian,,47.8,41.3,29875
1377888,occ,,,188451,Lytoloma n. sp. bruxelliensis,species,359389,,Lytoloma bruxelliensis,species,359389,Lutetian,,47.8,41.3,29875
1380628,occ,,,188996,Kimurachelys slobodae,species,361368,,Kimurachelys slobodae,species,361368,Late Campanian,,83.5,70.6,56093
1380630,occ,,,188997,Kimurachelys slobodae,species,361368,,Kimurachelys slobodae,species,361368,Late Campanian,,83.5,70.6,56093
1380631,occ,34046,,188998,Kimurachelys slobodae,species,361368,,Kimurachelys slobodae,species,361368,Late Campanian,,83.5,70.6,56093
1380895,occ,,,63325,Rhinochelys n. sp. amaberti,species,361541,,Rhinochelys amaberti,species,361541,Late Albian,,105.3,99.6,63505
1382155,occ,,,67711,Tasbacka n. sp. danica,species,362244,,Tasbacka danica,species,362244,Ypresian,,56,47.8,63621
1382181,occ,,,50944,n. gen. Lembonax n. sp. polemicus,species,179138,,Lembonax polemicus,species,179138,Aquitanian,Burdigalian,23.03,15.97,35435
1382967,occ,,,62468,Psephophorus n. sp. eocaenus,species,86268,recombined as,Egyptemys eocaenus,species,86268,Late Eocene,,37.2,33.9,63701
1382968,occ,,,189536,n. gen. Natemys n. sp. peruvianus,species,362616,,Natemys peruvianus,species,362616,Late Oligocene,,28.4,23.03,63701
1382969,occ,,,52047,"""Psephophorus"" rupeliensis",species,317853,,Psephophorus rupeliensis,species,317853,Rupelian,,33.9,28.1,63701
1383334,occ,,,189577,n. gen. Rupelchelys n. sp. breitkreutzi,species,362856,,Rupelchelys breitkreutzi,species,362856,Rupelian,,33.9,28.1,63725
1384198,occ,,,82060,Cabindachelys landanensis,species,363169,,Cabindachelys landanensis,species,363169,Selandian,,61.6,59.2,63791
1386614,occ,,,190541,n. gen. Atlantochelys n. sp. mortoni,species,364099,,Atlantochelys mortoni,species,364099,Late Campanian,Early Maastrichtian,83.5,66,64071
1388254,occ,,,190828,Dollochelys sensu lato rogovichi,species,288216,,Dollochelys rogovichi,species,288216,Lutetian,Bartonian,47.8,38,64144
1388408,occ,34446,,190853,Psephophorus polygonus,species,317849,,Psephophorus polygonus,species,317849,Langhian,Serravallian,15.97,11.62,64633
1388412,occ,,,47125,Testudo n. sp. varicosa,species,363170,subjective synonym of,Trachyaspis lardyi,species,235426,Burdigalian,Messinian,20.44,5.333,64157
1388414,occ,,,47125,Psephophorus polygonus,species,317849,,Psephophorus polygonus,species,317849,Burdigalian,Messinian,20.44,5.333,64157
1389571,occ,,,85294,n. gen. Cynocercus n. sp. incisus,species,128360,,Cynocercus incisus,species,128360,Coniacian,Santonian,89.8,83.6,64402
1391621,occ,,,52258,Chelone n. sp. costata,species,234797,,Chelone costata,species,234797,Late Valanginian,,140.2,136.4,41527
1391893,occ,,,191623,Kurobechelys n. sp. tricarinata,species,151651,,Kurobechelys tricarinata,species,151651,Miocene,,23.03,5.333,64624
1391903,occ,34448,,191628,n. gen. Protosphargis n. sp. veronensis,species,312335,,Protosphargis veronensis,species,312335,Late Cretaceous,,100.5,66,64639
1391904,occ,,,191630,Protosphargis veronensis,species,312335,,Protosphargis veronensis,species,312335,Late Cretaceous,,100.5,66,64633
1391907,occ,,,47187,Trachyaspis lardyi,species,235426,,Trachyaspis lardyi,species,235426,Burdigalian,,20.44,15.97,64633
1392181,occ,,,98972,Platecarpus n. sp. tuberosus,species,365894,recombined as,Neptunochelys tuberosa,species,365894,Late Santonian,Early Campanian,85.8,70.6,64656
1392186,occ,,,191693,n. gen. Desmatochelys n. sp. lowii,species,173417,,Desmatochelys lowii,species,173417,Cretaceous,,145,66,64658
1393986,occ,,,191983,Chelonia ? mydas,species,173399,,Chelonia mydas,species,173398,Holocene,,0.0117,0,64845
1394002,occ,,,68021,Chelonia n. sp. gwinneri,species,288214,,Chelonia gwinneri,species,288214,Rupelian,,33.9,28.1,64846
1394009,occ,,,191984,Caretta caretta,species,173404,,Caretta caretta,species,173403,Late Pleistocene,Holocene,0.126,0,64847
1413457,occ,,,31992,Allopleuron cf. hofmanni,species,255079,"misspelling of, obsolete variant of",Allopleuron hoffmanni,species,255079,Early Campanian,Late Campanian,83.5,70.6,66474
1417971,occ,,,87903,Propleura n. sp. borealis,species,231906,,Propleura borealis,species,231906,Late Maastrichtian,,70.6,66,66781
1418322,occ,,,196472,Eosphargis n. sp. breineri,species,376586,,Eosphargis breineri,species,376586,Ypresian,,56,47.8,66815
1419172,occ,,,167786,Eochelone n. sp. voltregana,species,377274,,Eochelone voltregana,species,377274,Bartonian,,41.3,38,66923
1419173,occ,,,167787,Eochelone voltregana,species,377274,,Eochelone voltregana,species,377274,Bartonian,,41.3,38,66923
1419174,occ,,,167790,Eochelone voltregana,species,377274,,Eochelone voltregana,species,377274,Bartonian,,41.3,38,66923
1419176,occ,,,196695,Eochelone voltregana,species,377274,,Eochelone voltregana,species,377274,Priabonian,,38,33.9,66923
1419178,occ,,,124457,Eochelone brabantica,species,359391,,Eochelone brabantica,species,359391,Lutetian,,47.8,41.3,66923
1419180,occ,,R,196698,Thalassochelys n. sp. caretta,species,377282,,Thalassochelys caretta,species,377282,Lutetian,,47.8,41.3,66925
1425976,occ,,,198220,n. gen. Notochelys n. sp. costata,species,235268,recombined as,Notochelone costata,species,235268,Cretaceous,,145,66,67524
1426079,occ,,,198243,Protostega n. sp. eaglefordensis,species,128037,,Protostega eaglefordensis,species,128037,Cenomanian,,100.5,93.9,786
1426272,occ,,,62496,n. gen. Glyptochelone n. sp. suyckerbuyki,species,359362,,Glyptochelone suyckerbuyki,species,359361,Late Maastrichtian,,70.6,66,67559
1426273,occ,,,3915,Glyptochelone suyckerbuyki,species,359362,,Glyptochelone suyckerbuyki,species,359361,Late Maastrichtian,,70.6,66,67559
1426344,occ,,,41847,Thalassochelys n. sp. eocaenica,species,235259,,Thalassochelys eocaenica,species,235259,Lutetian,,47.8,41.3,41531
1426380,occ,,,106501,Thalassochelys n. sp. testei,species,252453,,Thalassochelys testei,species,252453,Ypresian,,56,47.8,66502
1426381,occ,,,106501,Thalassochelys n. sp. phosphatica,species,280081,,Thalassochelys phosphatica,species,280081,Ypresian,,56,47.8,66502
1426385,occ,,,94210,Lytoloma n. sp. cantabrigiense,species,235092,,Lytoloma cantabrigiense,species,235092,Late Albian,,105.3,99.6,14159
1427280,occ,,,198544,Dermochelys coriacea,species,365634,,Dermochelys coriacea,species,364840,Holocene,,0.0117,0,67588
1427281,occ,,,198545,Dermochelys coriacea,species,365634,,Dermochelys coriacea,species,364840,Holocene,,0.0117,0,67588
1427360,occ,,,198556,Chelonia mydas,species,173399,,Chelonia mydas,species,173398,Holocene,,0.0117,0,67588
1427479,occ,,,72029,Desmatochelys padillai,species,353086,,Desmatochelys padillai,species,353086,Barremian,,129.4,125,67599
1427508,occ,,,167275,Neurochelys n. sp. harvicensis,species,365789,recombined as,Chelonia harvicensis,species,365788,Ypresian,,56,47.8,64631
1427509,occ,,,32915,Argillochelys n. sp. athersuchi,species,365790,recombined as,Eochelone athersuchi,species,365790,Bartonian,,41.3,38,64631
1427942,occ,,,94210,Chelone n. sp. jessoni,species,235091,,Chelone jessoni,species,235091,Late Albian,,105.3,99.6,14159
1427943,occ,,,198610,Chelone girundica,species,235144,,Chelone girundica,species,235144,Middle Miocene,,15.97,11.608,41531
1443729,occ,,,180790,Corsochelys bentleyi,species,386802,,Corsochelys bentleyi,species,386802,Middle Campanian,,83.5,70.6,68976
1443771,occ,,,201605,Syllomus aegyptiacus,species,83307,,Syllomus aegyptiacus,species,83307,Middle Miocene,,15.97,11.608,68981
1443821,occ,,,79363,Corsochelys n. sp. bentleyi,species,386802,,Corsochelys bentleyi,species,386802,Middle Campanian,Late Campanian,83.5,70.6,68976
1445012,occ,,,201737,Desmatochelys cf. lowii,species,173417,,Desmatochelys lowii,species,173417,Campanian,,83.6,72.1,69039
1457974,occ,,,203526,n. gen. Cabindachelys n. sp. landanensis,species,363169,,Cabindachelys landanensis,species,363169,Selandian,,61.6,59.2,63791
1459709,occ,,,190541,Protostega n. sp. neptunia,species,365895,objective synonym of,Atlantochelys mortoni,species,364099,Late Campanian,Early Maastrichtian,83.5,66,64656
1459710,occ,,,203740,n. gen. Protostega n. sp. gigas,species,96952,,Protostega gigas,species,96952,Late Coniacian,Early Campanian,89.3,70.6,23676
1459711,occ,,,93225,Protostega gigas,species,96952,,Protostega gigas,species,96952,Late Santonian,Early Campanian,85.8,70.6,14442
1459713,occ,,,203741,Protostega n. sp. potens,species,128031,subjective synonym of,Protostega gigas,species,96952,Late Santonian,Early Campanian,85.8,70.6,14442
1459714,occ,,,203742,Protostega n. sp. advena,species,125123,recombined as,Chelosphargis advena,species,125123,Senonian,,89.3,66,14442
1506027,occ,,,190169,Psephophorus polygonus,species,317849,,Psephophorus polygonus,species,317849,Tortonian,,11.62,7.246,72450
1555281,occ,,,20624,Chelonia mydas,species,173399,,Chelonia mydas,species,173398,Rancholabrean,,0.3,0.012,76348
1558916,occ,,,176812,Mesodermochelys undulatus,species,239568,,Mesodermochelys undulatus,species,239568,Early Maastrichtian,,70.6,66,76677
1559767,occ,,,167274,Emys n. sp. parkinsonii,species,252031,subjective synonym of,Puppigerus camperi,species,313939,Ypresian,,56,47.8,63677
1559771,occ,,,165979,Chelone n. sp. trigoniceps,species,235260,subjective synonym of,Puppigerus camperi,species,313939,Lutetian,,47.8,41.3,67602
1559772,occ,,,186471,Chelonia n. sp. knorri,species,358385,recombined as,Glarichelys knorri,species,358385,Rupelian,,33.9,28.1,63677
