Data Provider,The Paleobiology Database,,,,,,,,,,,,,,,
Data Source,The Paleobiology Database,,,,,,,,,,,,,,,
Data License,Creative Commons CC-BY,,,,,,,,,,,,,,,
License URL,http://creativecommons.org/licenses/by/4.0/,,,,,,,,,,,,,,,
Documentation URL,http://paleobiodb.org/data1.2/occs/list_doc.html,,,,,,,,,,,,,,,
Data URL,http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Elephantidae&taxon_reso=species&ident=all,,,,,,,,,,,,,,,
Access Time,Wed 2022-02-23 05:54:10 GMT,,,,,,,,,,,,,,,
Title,PBDB Data Service,,,,,,,,,,,,,,,
Parameters:,,,,,,,,,,,,,,,,
,base_name,Elephantidae,,,,,,,,,,,,,,
,idreso,species,,,,,,,,,,,,,,
,idtype,all,,,,,,,,,,,,,,
,timerule,major,,,,,,,,,,,,,,
,taxon_status,all,,,,,,,,,,,,,,
Elapsed Time,0.0445,,,,,,,,,,,,,,,
Records Found,965,,,,,,,,,,,,,,,
Records Returned,965,,,,,,,,,,,,,,,
Records:,,,,,,,,,,,,,,,,
occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
219708,occ,,,22583,Elephas cf. recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,Calabrian,2.588,0.781,5635
219768,occ,,,22593,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4948
219791,occ,,,22595,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4659
219828,occ,,,22617,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,4468
219838,occ,,,22621,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,5652
219854,occ,,,22626,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,4952
219866,occ,,,22627,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,4478
220134,occ,,,22702,Palaeoloxodon antiquus,species,159798,,Palaeoloxodon antiquus,species,159781,Pleistocene,,2.588,0.0117,5674
220232,occ,,,22728,Mammuthus trogontherii,species,395360,,Mammuthus trogontherii,species,159796,Pleistocene,,2.588,0.0117,5674
220436,occ,,,21871,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Holocene,,0.0117,0,5220
220721,occ,,,21916,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,,2.588,0.0117,5235
220787,occ,,,21930,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Holocene,,0.0117,0,5240
220910,occ,,,21948,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5246
220954,occ,,,21949,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5248
220984,occ,,,21950,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5249
221020,occ,,,21951,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5250
221055,occ,,,21954,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,,2.588,0.0117,5232
221068,occ,,,22236,Primelephas gomphotheroides,species,227259,subjective synonym of,Primelephas korotorensis,species,227257,Tortonian,Piacenzian,11.62,2.588,5448
221378,occ,,,21280,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221404,occ,,,21282,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221438,occ,,,21283,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221473,occ,,,21286,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221520,occ,,,21291,Elephas cf. recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Early Pleistocene,3.6,0.781,4454
221591,occ,,,21305,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221681,occ,,,21342,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221728,occ,,,21344,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,Gelasian,3.6,1.806,4454
221760,occ,,,21345,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221768,occ,,,21346,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221792,occ,,,21347,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,4454
221821,occ,,,21350,Elephas cf. recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,Calabrian,2.588,0.781,4454
221848,occ,,,21353,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221854,occ,,,21353,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221876,occ,,,21354,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221887,occ,,,21355,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221903,occ,,,21356,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4454
221970,occ,,,21368,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,10215
222031,occ,,,21370,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Calabrian,3.6,0.781,10215
222032,occ,,,21370,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Calabrian,3.6,0.781,10215
222040,occ,,,21370,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Calabrian,3.6,0.781,10215
222120,occ,,,21398,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222200,occ,,,21403,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,10215
222237,occ,,,21410,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222339,occ,,,21425,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,10215
222430,occ,,,21445,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Pleistocene,5.333,0.0117,10215
222463,occ,,,21448,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Pleistocene,5.333,0.0117,10215
222524,occ,,,21454,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Pleistocene,5.333,0.0117,10215
222563,occ,,,21457,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222574,occ,,,21457,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222633,occ,,,21461,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222704,occ,,,21464,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Calabrian,3.6,0.781,10215
222720,occ,,,21467,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Pleistocene,5.333,0.0117,10215
222759,occ,,,21472,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Pleistocene,5.333,0.0117,10215
222783,occ,,,21474,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222789,occ,,,21475,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222856,occ,,,21481,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,10215
222864,occ,,,21482,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,10215
222909,occ,,,21486,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
222922,occ,,,21488,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
223074,occ,,,21503,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
223107,occ,,,21504,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,10215
223216,occ,,,21515,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Calabrian,3.6,0.781,10215
223223,occ,,,21516,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Late Pliocene,Calabrian,3.6,0.781,10215
223227,occ,,,21521,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Pleistocene,5.333,0.0117,10215
223232,occ,,,21541,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223236,occ,,,21542,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223241,occ,,,21543,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,5263
223244,occ,,,21544,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223253,occ,,,21545,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223324,occ,,,21547,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223326,occ,,,21548,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223328,occ,,,21548,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223332,occ,,,21549,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4486
223348,occ,,,21551,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223352,occ,,,21552,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223360,occ,,,21553,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223374,occ,,,21554,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223384,occ,,,21555,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223397,occ,,,21557,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4486
223403,occ,,,21558,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223405,occ,,,21559,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223411,occ,,,21561,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223419,occ,,,21562,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223423,occ,,,21563,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223428,occ,,,21564,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
223430,occ,,,21565,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223441,occ,,,21566,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223455,occ,,,21567,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223474,occ,,,21570,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223482,occ,,,21571,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
223490,occ,,,21573,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
223498,occ,,,21576,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223510,occ,,,21580,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4486
223524,occ,,,21584,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223527,occ,,,21585,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223549,occ,,,21592,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223552,occ,,,21593,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223556,occ,,,21594,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223559,occ,,,21595,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223562,occ,,,21596,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223566,occ,,,21597,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223567,occ,,,21598,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223584,occ,,,21604,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223606,occ,,,21608,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4769
223626,occ,,,21609,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223635,occ,,,21610,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,5263
223647,occ,,,21612,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223668,occ,,,21615,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223672,occ,,,21616,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,,5.333,2.588,4768
223682,occ,,,21618,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223717,occ,,,21621,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223729,occ,,,21622,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223744,occ,,,21625,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4486
223806,occ,,,21628,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4730
223826,occ,,,21631,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223838,occ,,,21632,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223881,occ,,,21635,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223885,occ,,,21636,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4768
223888,occ,,,21637,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4486
223894,occ,,,21638,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4769
223903,occ,,,21640,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4447
223918,occ,,,21641,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4486
223924,occ,,,21642,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223928,occ,,,21643,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
223933,occ,,,21644,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223937,occ,,,21645,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223944,occ,,,21646,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
223946,occ,,,21647,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
223957,occ,,,21650,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223962,occ,,,21651,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
223969,occ,,,21652,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
224016,occ,,,21657,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224036,occ,,,21659,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
224040,occ,,,21660,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
224065,occ,,,21664,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224073,occ,,,21666,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
224093,occ,,,21668,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,5263
224119,occ,,,21671,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224124,occ,,,21672,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224132,occ,,,21673,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
224152,occ,,,21676,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
224162,occ,,,21679,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224164,occ,,,21680,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
224193,occ,,,21683,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
224205,occ,,,21737,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Zanclean,,5.333,3.6,4768
224213,occ,,,21738,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224236,occ,,,21742,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4768
224245,occ,,,21743,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224278,occ,,,21751,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224279,occ,,,21751,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4769
224288,occ,,,21752,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
224379,occ,,,21767,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4782
224387,occ,,,21769,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4782
224437,occ,,,21784,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4782
224510,occ,,,21791,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Calabrian,5.333,0.781,4867
225472,occ,,,21837,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pleistocene,,2.588,0.0117,4919
225494,occ,,,21838,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pleistocene,,2.588,0.0117,4919
225558,occ,,,21845,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pleistocene,,2.588,0.0117,4919
225616,occ,,,21884,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5217
225714,occ,,,21904,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Holocene,,0.0117,0,5230
225816,occ,,,21926,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,5232
225840,occ,,,21928,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,5214
225862,occ,,,21929,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,,2.588,0.0117,5238
225934,occ,,,21934,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Holocene,,0.0117,0,5243
226018,occ,,,21952,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5251
226267,occ,,,21964,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
226273,occ,,,21965,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4774
226279,occ,,,21966,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226312,occ,,,21970,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Calabrian,,1.806,0.781,5269
226362,occ,,,21983,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4771
226379,occ,,,21986,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,5281
226399,occ,,,21989,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Pliocene,Calabrian,5.333,0.781,5281
226422,occ,,,21994,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4764
226423,occ,,,21994,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4764
226429,occ,,,21995,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4764
226435,occ,,,21996,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226438,occ,,,21997,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4773
226451,occ,,,21999,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226462,occ,,,22000,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4773
226470,occ,,,22001,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
226488,occ,,,22006,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226503,occ,,,22008,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4764
226516,occ,,,22011,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4774
226527,occ,,,22012,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4774
226537,occ,,,22014,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
226550,occ,,,22015,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226556,occ,,,22016,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4773
226569,occ,,,22018,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4447
226579,occ,,,22020,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226582,occ,,,22020,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226593,occ,,,22022,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4764
226610,occ,,,22023,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4771
226618,occ,,,22025,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4773
226624,occ,,,22026,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4763
226645,occ,,,22034,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4773
226650,occ,,,22037,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Piacenzian,,3.6,2.588,4770
226661,occ,,,22039,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Gelasian,,2.588,1.806,4776
226672,occ,,,22042,Primelephas gomphotheroides,species,227259,subjective synonym of,Primelephas korotorensis,species,227257,Miocene,,23.03,5.333,5283
226741,occ,,,22058,Primelephas gomphotheroides,species,227259,subjective synonym of,Primelephas korotorensis,species,227257,Miocene,Pliocene,23.03,2.588,5283
226761,occ,,,22062,Primelephas gomphotheroides,species,227259,subjective synonym of,Primelephas korotorensis,species,227257,Miocene,Pliocene,23.03,2.588,5283
226765,occ,,,22063,Primelephas gomphotheroides,species,227259,subjective synonym of,Primelephas korotorensis,species,227257,Miocene,Pliocene,23.03,2.588,5283
227102,occ,,,22074,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5325
227256,occ,,,22088,Stegodon kaisensis,species,162920,,Stegodon kaisensis,species,162920,Pliocene,Pleistocene,5.333,0.0117,5333
227315,occ,,,22103,Loxodonta africana,species,157818,,Loxodonta africana,species,157817,Pleistocene,Holocene,2.588,0,5335
227393,occ,,,22124,Stegodon kaisensis,species,162920,,Stegodon kaisensis,species,162920,Pliocene,Pleistocene,5.333,0.0117,5333
227406,occ,,,22132,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Zanclean,,5.333,3.6,5363
227423,occ,,,22134,Elephas recki,species,133588,recombined as,Palaeoloxodon recki,species,133588,Middle Pleistocene,Late Pleistocene,0.781,0.0117,5352
227481,occ,,,22161,Stegotetrabelodon orbus,species,159434,,Stegotetrabelodon orbus,species,159434,Tortonian,Zanclean,11.62,3.6,4840
227482,occ,,,22161,Stegodon cf. kaisensis,species,162920,,Stegodon kaisensis,species,162920,Tortonian,Zanclean,11.62,3.6,4840
